partida_id,arquivo_demo,mapa_id,data_hora,rank_medio
349,003230248687187787922_0417278779.dem,1,09/28/2017 9:46:54 PM,14.0
350,003230252861895999751_1258547560.dem,9,09/28/2017 9:47:08 PM,7.0
351,003230264106120380621_2006227009.dem,1,09/28/2017 9:47:09 PM,9.0
352,003230269766887276615_0025537560.dem,11,09/28/2017 9:47:12 PM,14.0
353,003230269925801066804_1238537053.dem,1,09/28/2017 9:47:40 PM,9.0
354,003230270535686422752_2096079060.dem,3,09/28/2017 9:47:48 PM,16.0
355,003230276548640637000_0946319915.dem,3,09/28/2017 9:47:53 PM,14.0
356,003230279540085358598_1626621540.dem,15,09/28/2017 9:48:09 PM,9.0
357,003230283547289845948_0127767401.dem,2,09/28/2017 9:48:19 PM,15.0
358,003230294795809194164_0580294424.dem,3,09/28/2017 9:48:25 PM,7.0
359,003230305477392859261_1829256484.dem,2,09/28/2017 9:48:35 PM,7.0
360,003230322120391131209_1459415025.dem,4,09/28/2017 9:48:36 PM,7.0
361,003230323067431419932_1713933103.dem,7,09/28/2017 9:48:44 PM,13.0
362,003230325831242874976_1738993756.dem,4,09/28/2017 9:49:21 PM,9.0
363,003230329486260043858_0194475765.dem,4,09/28/2017 9:49:29 PM,10.0
364,003230329975886315622_1805238079.dem,2,09/28/2017 9:49:37 PM,7.0
365,003230331837754638397_1044523022.dem,3,09/28/2017 9:49:39 PM,10.0
366,003230336961650622501_1896186271.dem,2,09/28/2017 9:49:44 PM,10.0
367,003230353512307097624_1341435656.dem,4,09/28/2017 9:49:48 PM,11.0
368,003230360373517353081_0716924233.dem,1,09/28/2017 9:49:52 PM,10.0
369,003230367247612510219_0496721700.dem,1,09/28/2017 9:49:53 PM,12.0
370,003230370773780660353_1872002705.dem,1,09/28/2017 9:50:02 PM,14.0
371,003230372322116370475_1029538663.dem,1,09/28/2017 9:51:03 PM,11.0
372,003230388831970656471_0418514276.dem,1,09/28/2017 9:51:07 PM,11.0
373,003230395658821173395_0398780275.dem,1,09/28/2017 9:51:11 PM,11.0
374,003230399479194583169_2069272088.dem,1,09/28/2017 9:51:27 PM,11.0
375,003230405790649024793_1796671765.dem,4,09/28/2017 9:51:41 PM,9.0
376,003230408073424142677_0301316559.dem,4,09/28/2017 9:51:45 PM,7.0
377,003230418052780654919_1045435554.dem,9,09/28/2017 9:51:52 PM,10.0
378,003230419313353556035_1270621664.dem,3,09/28/2017 9:51:57 PM,10.0
379,003230433830343016656_0987143428.dem,3,09/28/2017 9:52:06 PM,12.0
380,003230445519096512655_0029871347.dem,4,09/28/2017 9:52:12 PM,10.0
381,003230449253570576761_1768809695.dem,4,09/28/2017 9:52:37 PM,8.0
382,003230454628722147650_1571018670.dem,4,09/28/2017 9:52:49 PM,9.0
383,003230458242937127012_1961524511.dem,7,09/28/2017 9:52:51 PM,16.0
384,003230458638074118325_1182326985.dem,3,09/28/2017 9:52:59 PM,8.0
385,003230460603021656220_0138409606.dem,4,09/28/2017 9:53:26 PM,9.0
386,003230466798511980804_0767807205.dem,3,09/28/2017 9:53:33 PM,13.0
387,003230467874401288429_1357833445.dem,4,09/28/2017 9:53:35 PM,10.0
388,003230468336110272741_1150343877.dem,4,09/28/2017 9:53:48 PM,8.0
389,003230471187968557182_0393886789.dem,2,09/28/2017 9:54:07 PM,14.0
390,003230473790718738445_0754259949.dem,4,09/28/2017 9:54:32 PM,12.0
391,003230474752791412836_2078092253.dem,4,09/28/2017 9:54:34 PM,9.0
392,003230477379163914294_1751552736.dem,4,09/28/2017 9:54:34 PM,12.0
393,003230479509467693338_0923421636.dem,3,09/28/2017 9:54:38 PM,11.0
394,003230483763632799880_1669958197.dem,5,09/28/2017 9:54:44 PM,10.0
395,003230488415082381461_1131066131.dem,4,09/28/2017 9:54:52 PM,11.0
396,003230492806686441477_1508245422.dem,3,09/28/2017 9:54:57 PM,14.0
397,003230495851818254441_0480953159.dem,4,09/28/2017 9:54:57 PM,11.0
398,003230502186895015959_0665702098.dem,9,09/28/2017 9:55:02 PM,12.0
399,003230505631458787469_1366775669.dem,1,09/28/2017 9:55:03 PM,7.0
400,003230506535549403220_1496954579.dem,2,09/28/2017 9:55:11 PM,7.0
401,003230512535618715784_0347988247.dem,7,09/28/2017 9:55:12 PM,9.0
402,003230522021053989031_2087487786.dem,3,09/28/2017 9:55:29 PM,7.0
403,003230522478468005991_2117624657.dem,1,09/28/2017 9:55:31 PM,10.0
404,003230522555777417297_1726039194.dem,1,09/28/2017 9:55:32 PM,10.0
405,003230534796434210957_0357453648.dem,1,09/28/2017 9:55:33 PM,8.0
406,003230542420001161293_1043771295.dem,4,09/28/2017 9:55:40 PM,9.0
407,003230547339886199037_0716819006.dem,2,09/28/2017 9:56:11 PM,9.0
408,003230556574065885383_0584183575.dem,2,09/28/2017 8:53:09 PM,14.0
409,003230561360806936714_0067627932.dem,1,09/28/2017 8:53:17 PM,13.0
410,003230578145539129481_1639767520.dem,1,09/28/2017 8:53:27 PM,16.0
411,003230631527687651632_0829811286.dem,1,09/28/2017 8:53:29 PM,10.0
412,003230633677318783254_0020498056.dem,1,09/28/2017 8:53:32 PM,12.0
413,003230637965843628226_0218548510.dem,2,09/28/2017 8:53:34 PM,11.0
414,003230639735370154104_0720863920.dem,1,09/28/2017 8:53:41 PM,7.0
415,003230640710327730497_1843095724.dem,1,09/28/2017 8:53:50 PM,11.0
416,003230651370436558937_1102918122.dem,4,09/28/2017 8:53:55 PM,12.0
417,003230653530805108884_0963572408.dem,1,09/28/2017 8:53:57 PM,13.0
418,003230653908762231080_1025068818.dem,1,09/28/2017 8:54:02 PM,12.0
419,003230657980391227711_0408148591.dem,1,09/28/2017 8:54:09 PM,15.0
420,003230659595298930723_0737469666.dem,2,09/28/2017 8:54:36 PM,12.0
421,003230673706413981899_1032979568.dem,3,09/28/2017 8:54:49 PM,11.0
422,003230729682722750590_1785700702.dem,1,09/28/2017 8:54:55 PM,7.0
423,003230763812680368182_0644514496.dem,1,09/28/2017 8:54:59 PM,10.0
424,003230769406875271213_0326338305.dem,1,09/28/2017 8:55:09 PM,14.0
425,003230772106262216880_2109879352.dem,7,09/28/2017 8:55:14 PM,16.0
426,003230778258802868316_2091569260.dem,2,09/28/2017 8:55:26 PM,10.0
427,003230782341169283465_1513281864.dem,4,09/28/2017 8:55:26 PM,11.0
428,003230786610366775337_0922218945.dem,1,09/28/2017 8:55:29 PM,16.0
429,003230788296141439172_0567972309.dem,1,09/28/2017 8:55:29 PM,15.0
430,003230789616843882759_1396007712.dem,13,09/28/2017 8:55:49 PM,9.0
431,003230792606141120803_1344382563.dem,3,09/28/2017 8:56:01 PM,16.0
432,003230799881815719955_0374395643.dem,1,09/28/2017 8:56:01 PM,11.0
433,003230806852547641691_0063080041.dem,4,09/28/2017 8:56:26 PM,10.0
434,003230808697236095294_0419394998.dem,4,09/28/2017 8:56:26 PM,14.0
435,003230810352945987688_0050567788.dem,1,09/28/2017 8:56:30 PM,14.0
436,003230811156104871973_1539516996.dem,1,09/28/2017 8:56:31 PM,9.0
437,003230815573478735874_0733769514.dem,1,09/28/2017 8:56:53 PM,7.0
438,003230817405282287628_0480809721.dem,3,09/28/2017 8:57:11 PM,14.0
439,003230819488341426578_1318088818.dem,4,09/28/2017 8:57:13 PM,10.0
440,003230819750334431237_1908056786.dem,4,09/28/2017 8:57:15 PM,8.0
441,003230820235665735835_0863974679.dem,4,09/28/2017 8:57:32 PM,9.0
442,003230821575695532288_1342799901.dem,5,09/28/2017 8:57:32 PM,9.0
443,003230822200613273901_0735643351.dem,4,09/28/2017 8:57:32 PM,10.0
444,003230825550687764623_2066799359.dem,2,09/28/2017 8:57:43 PM,8.0
445,003230827071106187508_0085800667.dem,1,09/28/2017 8:57:55 PM,10.0
446,003230827459800727748_1364416432.dem,4,09/28/2017 8:57:58 PM,8.0
447,003230829248654606510_0547833023.dem,4,09/28/2017 8:57:58 PM,9.0
448,003230830386820939915_0816758841.dem,3,09/28/2017 8:58:07 PM,10.0
449,003230832768380305597_1931655892.dem,7,09/28/2017 8:58:10 PM,9.0
450,003230836015375581249_0519799821.dem,4,09/28/2017 8:58:11 PM,12.0
451,003230836182879305925_1170162304.dem,4,09/28/2017 8:58:19 PM,13.0
452,003230836822829433051_1890824326.dem,4,09/28/2017 8:58:33 PM,12.0
453,003230837005365543057_2138133173.dem,4,09/28/2017 8:58:37 PM,10.0
454,003230838680402788577_2134503095.dem,4,09/28/2017 8:58:40 PM,8.0
455,003230846862315487260_2035771051.dem,4,09/28/2017 8:58:55 PM,8.0
456,003230848573859954701_1646177655.dem,4,09/28/2017 8:59:10 PM,14.0
457,003230852499460063260_1449904865.dem,4,09/28/2017 8:59:11 PM,9.0
458,003230852980496400396_0253560654.dem,4,09/28/2017 8:59:20 PM,15.0
459,003230854964771291227_1557084152.dem,2,09/28/2017 8:59:22 PM,8.0
460,003230855089325342804_0307201038.dem,1,09/28/2017 8:59:24 PM,13.0
461,003230859453012115545_1606747314.dem,4,09/28/2017 8:59:43 PM,9.0
462,003230862957705429062_0213372860.dem,3,09/28/2017 9:01:14 PM,8.0
463,003230874828995035204_0710845621.dem,1,09/28/2017 9:01:23 PM,12.0
464,003230880612168499287_1290647394.dem,2,09/28/2017 9:01:43 PM,11.0
465,003230883773264429132_0271463991.dem,4,09/28/2017 9:01:48 PM,9.0
466,003230911767861264470_2043248650.dem,7,09/28/2017 9:02:12 PM,12.0
467,003230917527412408476_1743096791.dem,4,09/28/2017 9:02:19 PM,11.0
468,003230917568214597750_0144026272.dem,4,09/28/2017 9:02:25 PM,12.0
469,003230923901143875645_1093469225.dem,1,09/28/2017 9:02:38 PM,13.0
470,003230924639878250686_1209628195.dem,2,09/28/2017 9:02:50 PM,12.0
471,003230926012120301576_0442460996.dem,1,09/28/2017 9:02:50 PM,8.0
472,003230936283534590175_0847350664.dem,1,09/28/2017 9:03:09 PM,14.0
473,003230938551277322383_1985481354.dem,4,09/28/2017 9:03:33 PM,10.0
474,003230944027360624926_1124560438.dem,3,09/28/2017 9:03:55 PM,8.0
475,003230944390285361229_1317981837.dem,1,09/28/2017 9:04:01 PM,16.0
476,003230944905681436723_1028349334.dem,9,09/28/2017 9:04:11 PM,15.0
477,003230948728202330376_0358124047.dem,1,09/28/2017 9:04:28 PM,12.0
478,003230950371027321087_1810937475.dem,4,09/28/2017 9:04:36 PM,10.0
479,003230954902217818207_1750007655.dem,5,09/28/2017 9:04:36 PM,10.0
480,003230961499287584986_1169282681.dem,11,09/28/2017 9:05:04 PM,10.0
481,003230966451384877116_0187603293.dem,2,09/28/2017 9:05:09 PM,12.0
482,003230972964702781648_0992648154.dem,5,09/28/2017 9:05:10 PM,12.0
483,003230974274667806909_1565983546.dem,7,09/28/2017 9:05:14 PM,16.0
484,003230985888259375255_1631578884.dem,2,09/28/2017 9:05:21 PM,16.0
485,003230997568422936758_0308289191.dem,1,09/28/2017 9:05:25 PM,13.0
486,003230999662219493627_0733012889.dem,5,09/28/2017 9:05:33 PM,11.0
487,003231003293614342278_2034754224.dem,1,09/28/2017 9:05:36 PM,11.0
488,003231005971526451343_0973778048.dem,5,09/28/2017 9:05:37 PM,10.0
489,003231007579991703937_2108815675.dem,13,09/28/2017 9:05:40 PM,10.0
490,003231011874958999851_1467975046.dem,1,09/28/2017 9:05:50 PM,9.0
491,003231012587923570976_0847350664.dem,2,09/28/2017 9:05:52 PM,14.0
492,003231014076129738792_0029594567.dem,4,09/28/2017 9:06:04 PM,7.0
493,003231016584390639915_0371915574.dem,16,09/28/2017 9:06:08 PM,16.0
494,003231016882890866951_0864233672.dem,4,09/28/2017 9:06:13 PM,7.0
495,003231019717569282215_0712798011.dem,5,09/28/2017 9:06:23 PM,13.0
496,003231024714763730998_0079553496.dem,4,09/28/2017 9:06:47 PM,13.0
497,003231027534409760791_0771760807.dem,3,09/28/2017 9:07:07 PM,12.0
498,003231033659033125012_0076287132.dem,2,09/28/2017 9:07:12 PM,10.0
499,003231039210278355063_0652676609.dem,4,09/28/2017 9:07:19 PM,10.0
500,003231041119391318022_1048536228.dem,7,09/28/2017 9:07:26 PM,13.0
501,003231041364204453932_0347656976.dem,2,09/28/2017 9:07:53 PM,8.0
502,003231042032071868470_1851416668.dem,4,09/28/2017 9:07:56 PM,7.0
503,003231045236117471272_0871824779.dem,7,09/28/2017 9:07:57 PM,11.0
504,003231051279136456866_1709982850.dem,4,09/28/2017 9:08:09 PM,9.0
505,003231056617780805650_1009992644.dem,1,09/28/2017 9:09:02 PM,15.0
506,003231061630007640180_1462672830.dem,4,09/28/2017 9:09:02 PM,7.0
507,003231066268572319898_1085033356.dem,4,09/28/2017 9:09:21 PM,8.0
508,003231070116863017057_1769580391.dem,3,09/28/2017 9:09:23 PM,11.0
509,003231098848046743612_1533412679.dem,1,09/28/2017 9:09:33 PM,15.0
510,003231103143014039622_0392853127.dem,1,09/28/2017 9:09:39 PM,14.0
511,003231144323160473705_2073786039.dem,5,09/28/2017 9:10:16 PM,8.0
512,003231155687643939010_1591320664.dem,4,09/28/2017 9:10:20 PM,14.0
513,003231159063488233553_2113990861.dem,3,09/28/2017 9:10:28 PM,9.0
514,003231160025560907991_0149094289.dem,4,09/28/2017 9:10:45 PM,15.0
515,003231161294723743938_0770810259.dem,1,09/28/2017 9:10:52 PM,15.0
516,003231162065670373719_1947671005.dem,2,09/28/2017 9:10:57 PM,14.0
517,003231162241764032730_2038694577.dem,9,09/28/2017 9:11:00 PM,12.0
518,003231168428664422486_0512131630.dem,2,09/28/2017 9:12:13 PM,15.0
519,003231168478056546327_0235977243.dem,7,09/28/2017 9:12:18 PM,12.0
520,003231171731494273037_0313220152.dem,3,09/28/2017 9:12:58 PM,16.0
521,003231175395101376906_0123992839.dem,5,09/28/2017 9:13:12 PM,12.0
522,003231175732256309537_1977796450.dem,4,09/28/2017 9:13:25 PM,7.0
523,003231178105225740465_0593930293.dem,11,09/28/2017 9:13:25 PM,10.0
524,003231178188977602843_0930159941.dem,4,09/28/2017 9:13:40 PM,8.0
525,003231178487477829995_1000436864.dem,2,09/28/2017 9:14:19 PM,16.0
526,003231179136017891373_0094256202.dem,5,09/28/2017 9:14:30 PM,8.0
527,003231179301374132605_0406407868.dem,17,09/28/2017 9:14:37 PM,12.0
528,003231180241971970418_0975768045.dem,1,09/28/2017 9:14:48 PM,11.0
529,003231182675070943557_1351432055.dem,4,09/28/2017 9:14:57 PM,9.0
530,003231184023690674329_0999407131.dem,4,09/28/2017 9:14:59 PM,7.0
531,003231187627168235758_0518889792.dem,5,09/28/2017 9:15:05 PM,11.0
532,003231187844064084415_1553873297.dem,4,09/28/2017 9:15:16 PM,12.0
533,003231187942848332167_0424476464.dem,4,09/28/2017 9:15:30 PM,11.0
534,003231191151188902194_2079468355.dem,1,09/28/2017 9:15:57 PM,11.0
535,003231191574243180820_1284595468.dem,11,09/28/2017 9:16:11 PM,11.0
536,003231191801876447596_0646587002.dem,3,09/28/2017 9:16:18 PM,11.0
537,003231194320874766501_0175593824.dem,2,09/28/2017 9:16:22 PM,11.0
538,003231194365971923252_0664749266.dem,4,09/28/2017 9:16:29 PM,9.0
539,003231196612239818850_1019385406.dem,3,09/28/2017 9:16:35 PM,9.0
540,003231196998786875767_2073274833.dem,1,09/28/2017 9:16:40 PM,11.0
541,003231197159848149275_0330617105.dem,4,09/28/2017 9:16:53 PM,9.0
542,003231199204252582112_0109347364.dem,4,09/28/2017 9:16:59 PM,9.0
543,003231199766893297691_1970468644.dem,3,09/28/2017 9:17:06 PM,15.0
544,003231200973779108079_0518318709.dem,2,09/28/2017 9:17:47 PM,9.0
545,003231203967371313355_0367830818.dem,1,09/28/2017 9:17:50 PM,8.0
546,003231205865746858281_0955895579.dem,3,09/28/2017 9:17:55 PM,9.0
547,003231206905128943862_0067811315.dem,1,09/28/2017 9:18:09 PM,7.0
548,003231207618093515024_2041886109.dem,4,09/28/2017 9:18:22 PM,13.0
549,003231208322468151495_0178245005.dem,4,09/28/2017 9:18:42 PM,9.0
550,003231212295312900234_2106256409.dem,3,09/28/2017 9:18:49 PM,14.0
551,003231214657544913072_1797925086.dem,7,09/28/2017 9:18:52 PM,16.0
552,003231215559488045237_0930773334.dem,4,09/28/2017 9:19:01 PM,8.0
553,003231219349796683803_0518889792.dem,2,09/28/2017 9:19:09 PM,14.0
554,003231225738560536679_1343914664.dem,1,09/28/2017 9:19:12 PM,14.0
555,003231227774375035021_2075318601.dem,2,09/28/2017 9:19:19 PM,10.0
556,003231233329915232341_1506812261.dem,7,09/28/2017 9:19:29 PM,13.0
557,003231234051469738117_1631919925.dem,3,09/28/2017 9:19:30 PM,10.0
558,003231236819576160308_0704088263.dem,2,09/28/2017 9:20:02 PM,10.0
559,003231237828893474918_1664777690.dem,4,09/28/2017 9:20:13 PM,13.0
560,003231242433098416168_1611971864.dem,2,09/28/2017 9:20:17 PM,14.0
561,003231243908419682326_0898513766.dem,3,09/28/2017 9:20:29 PM,9.0
562,003231247808249987106_0699739467.dem,2,09/28/2017 9:20:59 PM,12.0
563,003231249962176086121_1794935535.dem,5,09/28/2017 9:21:25 PM,8.0
564,003231288316234039387_2075194945.dem,3,09/28/2017 9:21:38 PM,12.0
565,003231305783866032168_1167856380.dem,1,09/28/2017 9:21:47 PM,16.0
566,003231311345848680577_0281383180.dem,1,09/28/2017 9:21:49 PM,12.0
567,003231328736171262174_1611720584.dem,4,09/28/2017 9:21:53 PM,12.0
568,003231344105711730796_0644849106.dem,5,09/28/2017 9:22:11 PM,16.0
569,003231347786498703549_0419246967.dem,4,09/28/2017 9:22:27 PM,9.0
570,003231348795816018241_1965078282.dem,1,09/28/2017 9:22:30 PM,7.0
571,003231353077898412058_0584975391.dem,16,09/28/2017 9:22:37 PM,16.0
572,003231363514668941477_0524559842.dem,4,09/28/2017 9:22:45 PM,7.0
573,003231366299955232894_0709353345.dem,4,09/28/2017 9:22:54 PM,13.0
574,003231366841121112077_0458380717.dem,4,09/28/2017 9:23:28 PM,15.0
575,003231367307125063760_1598040397.dem,1,09/28/2017 9:23:54 PM,9.0
576,003231370251325145157_0358456153.dem,3,09/28/2017 9:24:03 PM,9.0
577,003231372435316015278_1354828816.dem,3,09/28/2017 9:24:10 PM,10.0
578,003231376086038217009_0080808580.dem,18,09/28/2017 9:24:22 PM,10.0
579,003231378688788398228_0421126433.dem,5,09/28/2017 9:24:22 PM,8.0
580,003231378864882057307_1679109085.dem,11,09/28/2017 9:24:22 PM,10.0
581,003231382114024816916_1732159936.dem,4,09/28/2017 9:24:29 PM,10.0
582,003231399650376286339_0502725872.dem,3,09/28/2017 9:24:47 PM,9.0
583,003231421799522631729_0126832021.dem,1,09/28/2017 9:24:58 PM,8.0
584,003231422278411485242_0274516015.dem,3,09/28/2017 9:25:34 PM,14.0
585,003231436649372057668_0186020564.dem,2,09/28/2017 9:25:44 PM,14.0
586,003231442533477253150_1075360092.dem,1,09/28/2017 9:25:48 PM,15.0
587,003231447391085264929_1429922838.dem,1,09/28/2017 9:26:14 PM,14.0
588,003231452117696774161_0157327714.dem,5,09/28/2017 9:26:22 PM,14.0
589,003231458274532392968_1499685196.dem,3,09/28/2017 9:26:27 PM,7.0
590,003231464701950951508_0312098745.dem,2,09/28/2017 9:27:10 PM,15.0
591,003231495183333851274_0962612004.dem,9,09/28/2017 9:27:19 PM,9.0
592,003231513226491461749_0053338088.dem,4,09/28/2017 9:27:35 PM,16.0
593,003231515552216252706_1025176982.dem,2,09/28/2017 9:27:51 PM,8.0
594,003231530303281430793_2087487786.dem,4,09/28/2017 9:28:02 PM,16.0
595,003231531591771619655_0680992920.dem,7,09/28/2017 9:28:12 PM,12.0
596,003231538098647072816_1497682592.dem,4,09/28/2017 9:28:31 PM,10.0
597,003231538130859327759_1651392875.dem,2,09/28/2017 9:28:43 PM,11.0
598,003231538465866776779_0589657126.dem,4,09/28/2017 9:28:48 PM,13.0
599,003231543634859917464_0096627390.dem,3,09/28/2017 9:29:34 PM,12.0
600,003231544255482691966_1982505177.dem,3,09/28/2017 9:29:41 PM,12.0
601,003231551000728830240_0111516009.dem,4,09/28/2017 9:29:50 PM,15.0
602,003231551438815494193_0778297717.dem,5,09/28/2017 9:29:58 PM,12.0
603,003231551460290330694_1152612410.dem,3,09/28/2017 9:29:59 PM,8.0
604,003231552929169146170_0346433551.dem,6,09/28/2017 9:30:00 PM,9.0
605,003231554063040512058_1615283710.dem,5,09/28/2017 9:30:06 PM,10.0
606,003231560726682271772_1559036643.dem,5,09/28/2017 9:30:14 PM,10.0
607,003231561055247270086_0969652256.dem,1,09/28/2017 9:30:15 PM,11.0
608,003231564375256989924_2007399663.dem,4,09/28/2017 9:31:51 PM,9.0
609,003231566527035605148_0522026361.dem,4,09/28/2017 9:32:02 PM,9.0
610,003231566642999722258_0453586025.dem,3,09/28/2017 9:32:09 PM,8.0
611,003231571345988911371_0572646777.dem,3,09/28/2017 9:32:15 PM,14.0
612,003231571429740773500_2027933101.dem,4,09/28/2017 9:32:28 PM,14.0
613,003231571979496587553_1540523011.dem,2,09/28/2017 9:32:29 PM,10.0
614,003231572978076483711_1980968073.dem,1,09/28/2017 9:33:02 PM,12.0
615,003231575172804772037_0371699470.dem,7,09/28/2017 9:33:07 PM,14.0
616,003231582139241726083_1132633925.dem,2,09/28/2017 9:33:17 PM,14.0
617,003231587802156105908_0323776435.dem,1,09/28/2017 9:33:17 PM,11.0
618,003231588596725055596_0164947128.dem,5,09/28/2017 9:33:26 PM,13.0
619,003231593701293692834_0865021030.dem,1,09/28/2017 9:33:30 PM,10.0
620,003231596293306449972_2070166445.dem,3,09/28/2017 9:33:41 PM,14.0
621,003231601009180540988_1834166352.dem,1,09/28/2017 9:33:43 PM,9.0
622,003231601028507893844_1769437639.dem,4,09/28/2017 9:33:58 PM,11.0
623,003231601700670275677_0287517101.dem,1,09/28/2017 9:34:03 PM,10.0
624,003231602939768340501_1508519897.dem,1,09/28/2017 9:34:51 PM,14.0
625,003231604367844966538_0001808634.dem,1,09/28/2017 9:34:59 PM,15.0
626,003231607217555767407_0896880198.dem,1,09/28/2017 9:35:02 PM,10.0
627,003231608269822754904_1695151017.dem,9,09/28/2017 9:35:07 PM,12.0
628,003231614420215922748_1435321053.dem,1,09/28/2017 9:35:40 PM,10.0
629,003231617607081656382_0367110480.dem,2,09/28/2017 9:36:18 PM,9.0
630,003231626416059580432_1192632196.dem,4,09/28/2017 9:36:23 PM,11.0
631,003231629336637341739_0467957168.dem,1,09/28/2017 9:36:24 PM,11.0
632,003231629575008026648_0387190931.dem,4,09/28/2017 9:36:38 PM,16.0
633,003231639092655554622_0872505076.dem,4,09/28/2017 9:36:44 PM,13.0
634,003231649840811212879_0973873708.dem,1,09/28/2017 9:36:49 PM,9.0
635,003231661087183077452_1307658311.dem,4,09/28/2017 9:37:01 PM,7.0
636,003231666724327653421_1577645881.dem,4,09/28/2017 9:37:32 PM,10.0
637,003231673027192160415_0398915567.dem,3,09/28/2017 9:37:40 PM,10.0
638,003231673671437254667_1446262310.dem,2,09/28/2017 9:37:50 PM,7.0
639,003231679377301307501_1250441558.dem,1,09/28/2017 9:37:53 PM,10.0
640,003231683944999026832_1735571787.dem,1,09/28/2017 9:38:00 PM,11.0
641,003231694317345046784_0286050456.dem,4,09/28/2017 9:38:16 PM,12.0
642,003231695977349906682_1600536152.dem,1,09/28/2017 9:38:25 PM,9.0
643,003231719792943562949_0322650315.dem,1,09/28/2017 9:38:32 PM,7.0
644,003231721336984305811_0974617399.dem,2,09/28/2017 9:39:07 PM,9.0
645,003231727442280317211_1900957652.dem,4,09/28/2017 9:39:14 PM,12.0
646,003231729110875111450_1467520571.dem,1,09/28/2017 1:50:23 PM,10.0
647,003231729710023049450_1961308984.dem,4,09/28/2017 9:39:21 PM,13.0
